topic,word,prop
2,book,0.0023787841200828552
2,period,0.002350583905354142
2,outfit,0.0023194807581603527
2,direct,0.0023038953077048063
2,centuri,0.002272745594382286
2,annual,0.002261952729895711
2,vocat,0.0022415921557694674
2,king,0.002205339027568698
2,could,0.002170187421143055
2,report,0.002156196627765894
2,document,0.002142655197530985
2,work,0.002130375476554036
2,cost,0.0021014735102653503
2,practic,0.00209782924503088
2,institut,0.0020834996830672026
3,account,0.025870077311992645
3,cost,0.008634516969323158
3,manag,0.0068952846340835094
3,industri,0.006329547148197889
3,develop,0.005754861049354076
3,zealand,0.005288473330438137
3,product,0.005267367698252201
3,work,0.00498031172901392
3,centuri,0.004852656740695238
3,use,0.004498299211263657
3,system,0.004456189461052418
3,techniqu,0.004321688786149025
3,make,0.004188742954283953
3,sing,0.004119234625250101
3,practic,0.0036323610693216324
3,examin,0.003571934998035431
3,ying,0.0035614334046840668
3,hsing,0.003492665244266391
3,agent,0.0034850190859287977
3,time,0.0034609546419233084
3,calcul,0.003386898897588253
3,institut,0.0033574237022548914
3,earli,0.003295924747362733
3,iron,0.0032563572749495506
3,year,0.0032325144857168198
3,general,0.0031837099231779575
3,part,0.0031475371215492487
3,paper,0.00309772533364594
3,chang,0.0030635364819318056
3,within,0.003045713761821389
3,provid,0.002960961777716875
3,also,0.0029081751126796007
3,nzica,0.002893202006816864
3,jone,0.0027861290145665407
3,knowledg,0.0027568370569497347
3,manufactur,0.002716458635404706
3,aica,0.00265577738173306
3,period,0.0025601109955459833
3,evid,0.0024580047465860844
3,howev,0.00244037713855505
3,research,0.0024392143823206425
3,increas,0.002401093253865838
3,interest,0.00239231763407588
3,profit,0.002376271178945899
3,establish,0.0023698557633906603
3,method,0.002369785914197564
3,keep,0.002364375861361623
3,respons,0.0023642268497496843
3,control,0.002345473738387227
3,studi,0.002324598841369152
4,peddi,0.019449621438980103
4,member,0.010717303492128849
4,cornelius,0.008606971241533756
4,profession,0.008134638890624046
4,ibid,0.00809685792773962
4,public,0.006844314280897379
4,societi,0.006569483783096075
4,account,0.0059948209673166275
4,conduct,0.005662392824888229
4,edinburgh,0.0048095122911036015
4,institut,0.00458658067509532
4,crimin,0.004392925649881363
4,disciplinari,0.0037795070093125105
4,misconduct,0.0036366514395922422
4,also,0.0035576531663537025
4,busi,0.0033933327067643404
4,rule,0.0032406537793576717
4,reveal,0.0031320475973188877
4,charter,0.0030258195474743843
4,callend,0.003016121918335557
4,donald,0.0029916639905422926
4,moral,0.0028907221276313066
4,crime,0.002837760141119361
4,fraud,0.0027968629729002714
4,behaviour,0.0027797736693173647
4,regul,0.0027306589763611555
4,practition,0.0026362298522144556
4,case,0.0025510627310723066
4,relat,0.0023899117950350046
4,bank,0.002341656247153878
4,profess,0.0023390224669128656
4,press,0.0022600595839321613
4,respons,0.0021340898238122463
4,scotsman,0.0021173174027353525
4,organis,0.0019696755334734917
4,admiss,0.001925938413478434
4,individu,0.0019242512062191963
4,treasur,0.0019177906215190887
4,friend,0.001884649507701397
4,invest,0.001845798920840025
4,cultur,0.0017819303320720792
4,smith,0.0017725391080603004
4,report,0.0017711530672386289
4,elizabeth,0.0016814775299280882
4,charact,0.0016114010941237211
4,reverend,0.0016072518192231655
4,novemb,0.0015901343431323767
4,decemb,0.001587049919180572
4,etiquett,0.0015767593868076801
4,formul,0.0015757469227537513
5,account,0.0035928802099078894
5,profession,0.0009519796585664153
5,cost,0.0008359308703802526
5,research,0.0007919878116808832
5,past,0.0007752066594548523
5,centuri,0.0007748286006972194
5,historian,0.0007734908722341061
5,histori,0.0007732788217253983
5,histor,0.0007252845098264515
5,evid,0.000713103567250073
5,work,0.0007116179331205785
5,make,0.0006983146886341274
5,import,0.0006939147133380175
5,product,0.0006939114537090063
5,industri,0.0006819041445851326
5,profess,0.00067760213278234
5,institut,0.0006715637282468379
5,provid,0.0006703545222990215
5,develop,0.0006694606854580343
5,also,0.0006679512443952262
5,time,0.0006651429575867951
5,manag,0.0006616325117647648
5,use,0.0006610736018046737
5,knowledg,0.0006490459782071412
5,record,0.0006324287387542427
5,domesday,0.0006285691633820534
5,year,0.0006242397357709706
5,practic,0.0006150914123281837
5,would,0.0006069648079574108
5,public,0.0006007486954331398
5,control,0.000574062520172447
5,system,0.0005730133852921426
5,accounting history,0.0005686328513547778
5,busi,0.0005671576946042478
5,examin,0.0005662931362167001
5,paper,0.0005641055176965892
5,calcul,0.000552126788534224
5,exampl,0.0005498670507222414
5,techniqu,0.000546978204511106
5,present,0.0005394406034611166
5,studi,0.0005355891189537942
5,book,0.000535323575604707
5,general,0.0005294525763019919
5,social,0.0005292090936563909
5,howev,0.0005228232475928962
5,mani,0.0005185313057154417
5,member,0.0005149540957063437
5,peddi,0.0005119196139276028
5,within,0.0005052534397691488
5,organis,0.0005041369004175067
